#
# data updated: 2008-8-2
#
3395536896	3395538943	DT-TELE
3395538944	3395543039	CNCGROUP-SX
3395543040	3395545087	CNCGROUP-NM
3395545088	3395547135	CNCGROUP-NM
3395547136	3395551231	CNCGROUP-NM
3395551232	3395553279	SNXIAN
3395553280	3395555327	XA-SEASTAR-SCI-TECH-COM
3395555328	3395559423	XA-INFO-TECH-INS-NET
3395559424	3395567615	XC-SCIENCE-TECH-COM
3395567616	3395569663	NETWORK-ADMIN-LAN
3395569664	3395571711	YINGYFWQ-INFORMATION-CENTER
3395571712	3395575807	HONGJ-INTERNET-CLUB
3395575808	3395577855	CHINANET-NX
3395577856	3395579903	CHINANET-NX
3395579904	3395583999	CHINANET-NX
3395584000	3395586047	XN-TELCOM
3395586048	3395588095	CHINANET-QH
3395588096	3395592191	XN-TELECOM
3395592192	3395594239	CHINANET-XJ
3395594240	3395596287	CHINANET-XJ
3395596288	3395600383	CHINANET-XJ
3395600384	3395602431	CHINANET-HI
3395602432	3395604479	STOCKEXCHANGE-CENTER
3395604480	3395608575	CHINANET-HI
3395608576	3395616767	CHINANET-HI
3395616768	3395633151	CHINANET-SH
3395633152	3395641343	CHINANET-GZ
3395641344	3395649535	CHINANET-FJ
3395649536	3395665919	CHINANET-FJ
3395665920	3395674111	NC-TRAFFIC-UNIVERSITY
3395674112	3395676159	CHINANET-JX
3395676160	3395678207	XY-GOV-OFFICE
3395678208	3395682303	JX-HUAMEI-TECH-COMPANY
3395682304	3395690495	CHINANET-JS
3395690496	3395698687	CHINANET-JS
3395698688	3395715071	CHINANET-JS
3395715072	3395717119	CNCGROUP-SD
3395717120	3395719167	YTDAYU-COM
3395719168	3395723263	WHWHW-HOTEL
3395723264	3395731455	LCJW-GOV
3395731456	3395733503	HFLAN
3395733504	3395735551	BBTEL
3395735552	3395739647	HNHOSTS
3395739648	3395741695	CNCGROUP-HA
3395741696	3395743743	CNCGROUP-HA
3395743744	3395747839	CNCGROUP-HA
3395747840	3395749887	CHINANET-HB
3395749888	3395751935	CHINANET-HB
3395751936	3395756031	CHINANET-HB
3395756032	3395764223	CHINANET-HB
3395764224	3395772415	CS-NETBAR
3395772416	3395774463	CHINANET-HN-CS
3395774464	3395776511	HNXTIF
3395776512	3395780607	XTDZYS
3395780608	3395796991	GUANGZHOU-FDA-NET-LTD
3395796992	3395805183	CHINANET-GX
3395805184	3395807231	CHINANET-GX
3395807232	3395809279	GX-IM-EXPORTS-QUARANTINE
3395809280	3395813375	GX-SIZHUANG-CORP
3395813376	3395944447	CHINANET-GD
3395944448	3396009983	CNCGROUP-BJ
3396009984	3396042751	CNCGROUP-LN
3396042752	3396075519	CHINANET-XJ
3396075520	3396141055	CNCGROUP-BJ
3396141056	3396206591	CHINANET-SH
3396206592	3396222975	CNCGROUP-LN
3396222976	3396239359	CNCGROUP-HA
3396239360	3396255743	CHINANET-HB
3396255744	3396272127	ZBQILU-OIL
3396272128	3396304895	CHINANET-JS
3396304896	3396313087	CNCGROUP-HA
3396313088	3396321279	CC-GOLDEN-WAVE-NETBAR
3396321280	3396337663	AHIIP
3396337664	3396403199	CERBKB-CN
3396403200	3396407295	TIANJIN-CN
3396407296	3396411391	NANKAI-CN
3396411392	3396419583	CAIC-CN
3396419584	3396435967	TJIT-CN
3396435968	3396452351	TJUFE-CN
3396452352	3396460543	WJCU-CN
3396460544	3396464639	TJNKU-CN
3396464640	3396468735	BJR-CERNET
3396468736	3396476927	HUST-CN
3396476928	3396485119	CCNU-CN
3396485120	3396501503	WHU-CN
3396501504	3396534271	TJMU-CN
3396534272	3396542463	UESTC-CN
3396542464	3396550655	SCUU-CN
3396550656	3396567039	SWJTU-CN
3396567040	3396599807	CDIT-CN
3396599808	3396607999	JINAN-CN
3396608000	3396612095	SCNU-CN
3396612096	3396616191	GDCC-CN
3396616192	3396624383	ZHONGSHAN-CN
3396624384	3396632575	SYSUMS-CN
3396632576	3396665343	GDUT-CN
3396665344	3396681727	XJTU-CN
3396681728	3396698111	XAHU-CN
3396698112	3396730879	XAIPT-CN
3396730880	3396739071	NEU-CN
3396739072	3396747263	SYIT-CN
3396747264	3396763647	DLUT-CN
3396763648	3396796415	HRBNU-CN
3396796416	3396804607	SEU-CN
3396804608	3396812799	NJU-CN
3396812800	3396816895	NUAA-CN
3396816896	3396820991	NJUST-CN
3396820992	3396829183	NJNU-CN
3396829184	3396861951	JSERNET-CN
3396861952	3396878335	SJTU-CN
3396878336	3396894719	SHMU-CN
3396894720	3396927487	SHSMU-CN
3396927488	3396993023	SHECIC-CN
3396993024	3396995071	FUDANPHYS-CN
3397001216	3397003263	IHEP-CN
3397009408	3397017599	TJBBN
3397021696	3397023743	BennalongNet
3397025792	3397026047	BRIAT-CN
3397083136	3397087231	XHNEWS
3397130240	3397131263	YXDNET
3397234688	3397238783	LYENET
3397320704	3397321215	CSTNET
3397321216	3397321471	CSTNET
3397321472	3397321727	CSTNET
3397321728	3397321983	CSTNET
3397321984	3397322239	CSTNET
3397322240	3397322751	CSTNET
3397323776	3397324799	NJIC-CN
3397324800	3397328895	CSTNET
3397330944	3397332991	AGRI-CN
3397332992	3397337087	CGAC-CN
3397349376	3397353471	CJWXNET
3397353472	3397357567	CERN-CN
3397357568	3397361663	CSTNET
3397361664	3397363711	BEIC-CN
3397369856	3397370367	MPT-CN
3397370368	3397370879	CNCSDI-CN
3397370880	3397371903	BSTIS-CN
3397371904	3397373951	HFCAS-CN
3397373952	3397374207	IAPCM-CN
3397374208	3397374463	BAIIT-CN
3397374976	3397375999	CMI-CN
3397376000	3397378047	BJR-CERNET
3397378048	3397386239	BJR-CERNET
3397517312	3397525503	DXTNET
3397574656	3397582847	CNCGROUP-BJ
3397586944	3397588991	RKNET
3397595136	3397599231	ECBN
3397636096	3397640191	EAGLE-CN
3397922816	3397926911	QCN
3397963776	3397967871	DMTNET
3397967872	3397971967	TSWIINBT
3398279168	3398287359	SG-USTC
3398307840	3398311935	BJCBNET
3398373376	3398377471	TJSJ
3398721536	3398729727	CAPNET
3398803456	3398811647	ZJBNCATV
3398819840	3398828031	DRCSCNET
3398832128	3398836223	SXBCTV
3399004160	3399008255	CNLINKNET
3399036928	3399041023	XMGDNET
3399393280	3399401471	MGTDNET
3399528448	3399532543	YAHOO-ALIBABA-1
3399745536	3399749631	TJBTN
3399751936	3399752191	NVIDIAINDIA
3399835648	3399839743	YAHOO-ASIA-2
3399856128	3399860223	CCCNet
3399864320	3399868415	YUTELNET
3400048640	3400052735	CHENGTONGNET
3400052736	3400056831	CHENGTONGNET
3400171520	3400179711	NovaNetwork
3400194048	3400196095	FREENET
3400337408	3400339455	TELNET
3400392704	3400400895	BOLU-TELECOM
3400790016	3400794111	TEIN2-CERNET
3400826880	3400835071	HTXX
3400888320	3400892415	JHBN
3401404416	3401408511	MINTEL
3401580544	3402104831	FIMMU-CN
3402104832	3402366975	SNEC-CN
3402366976	3402629119	BJR-CERNET
3406967296	3406967551	NVIDIA-ASIA
3410952192	3410956287	LiaoHe-HuaYu
3411054592	3411058687	HRXT
3411087360	3411091455	NINET
3411228672	3411230719	CAFNET
3411410944	3411419135	CMNET
3411419136	3411427327	CBDTELENET
3411427328	3411431423	GWBN
3411431424	3411435519	WATER
3411550208	3411558399	Topway-Net
3411591168	3411599359	NGNNET
3411607552	3411608575	TENWAY-CN
3411673088	3411674111	PANNET-CN
3411705856	3411714047	DQTNET
3411714048	3411722239	DQTNET
3411722240	3411730431	DQTNET
3411746816	3411755007	SZNET
3411763200	3411767295	LZST-NET
3411769344	3411771391	DRAGONLAB-CERNET
3411804160	3411805183	GBNET-CN
3411845120	3411853311	FibrLINK
3411869696	3411870719	GDGBNET-CN
3411870720	3411871743	AHGBNET-CN
3411871744	3411871999	CNCGROUP-CN
3411872000	3411872255	CEIC-CN
3411872256	3411872767	CNOOCNET-CN
3411872768	3411873791	CNOOCNET-CN
3411873792	3411877887	CNGBNET-CN
3411877888	3411886079	SSIB-CN
3411886080	3411902463	CMC-CN
3411902464	3411904511	FJEIC-CN
3411904512	3411905535	QDCATV-CN
3411905536	3411905791	NBIP
3411905792	3411906047	BYD-CN
3411906048	3411906559	CNT-CN
3411906560	3411910655	CCNU-CN
3411910656	3411918847	BAIIT
3411918848	3411935231	CNCGROUP-CN
3411935232	3411936255	HAPLINK-CN
3411936256	3411937279	HAPLINK-CN
3411937280	3411939327	HAPLINK-CN
3411939328	3411943423	HAPLINK-CN
3412000768	3412002815	STN-CN
3412025344	3412029439	URBANNET
3412029440	3412033535	URBANNET
3412267008	3412271103	QCDN
3412283392	3412287487	ALAR-DN
3412336640	3412340735	SYBTI
3412348928	3412353023	Linkever
3412353024	3412361215	LiaoHe-HuaYu
3412377600	3412381695	XC-ENET
3413024768	3413032959	GREENPOWER
3413557248	3413565439	GDHWNET
3413579776	3413581823	CNNIC-CRITICAL-CN
3413581824	3413582847	CNNIC-CRITICAL-CN
3414171648	3414179839	CASCTX-1
3414188032	3414196223	CMNET
3414302720	3414310911	CHINANETCENTER
3414433792	3414441983	CHENGTONGNET
3414618112	3414620159	HC360
3414646784	3414650879	HRXT
3414650880	3414654975	HRXT
3414663168	3414667263	CNCITYNET
3415137024	3415137279	SGI-BEIJING-CN
3415474176	3415490559	WANSHENGYI
3415752704	3415760895	SXBCTV
3416047616	3416063999	GLOBAL
3416133632	3416135679	XRNET
3416375296	3416383487	CNT
3416694784	3416702975	SH-21VIANET
3417038848	3417042943	GIANT
3417179904	3417180159	SHANGHAI-NVIDIA
3417202688	3417210879	GNETIS
3417276416	3417284607	ShiFuBanGongTing
3417292800	3417309183	NBIP
3417352192	3417354239	DXNET
3417853952	3417858047	CUPNET
3418071040	3418079231	THBJ
3418251264	3418255359	SETVN
3418296320	3418300415	HKLD
3418308608	3418324991	CNNIC
3418329088	3418331135	EDONGNET
3418331136	3418333183	EDONGNET
3418357760	3418365951	XHNEWS
3418619904	3418621951	INTERCOM-CN
3419357184	3419373567	SEISNET
3419373568	3419406335	SEISNWNET
3419406336	3419410431	COL-CN
3419410432	3419411455	COL-CN
3419414528	3419422719	GOOGLECN
3419529216	3419537407	ALIBABA-BJ-NET
3419668480	3419672575	CHINANETCENTER
3419688960	3419693055	YTRJNet
3420372992	3420377087	SATNETEX
3420389376	3420393471	INEX-APNIC-CN
3523346432	3523350527	CSN
3523350528	3523354623	LXNET
3523543040	3523551231	CIBONET
3523579904	3523583999	DMTNET
3524001792	3524018175	CGS-CN
3524018176	3524034559	SHUMA-CN
3524034560	3524050943	YKCANIC-CN
3524050944	3524067327	SHIFAN-CN
3524067328	3524083711	CNCGROUP-CN
3524083712	3524100095	CNCGROUP-SH
3524100096	3524132863	CNCGROUP-CN
3524149248	3524157439	STN-CN
3524161536	3524165631	ICCAST
3524165632	3524173823	ZBYD
3524173824	3524182015	CNCGROUP-CN
3524182016	3524190207	CNCGROUP-CN
3524190208	3524198399	GUANGZGOU-CN
3524198400	3524206591	PIL-CN
3524206592	3524214783	CNCGROUP-CN
3524214784	3524222975	START-CN
3524222976	3524231167	CNCGROUP-CN
3524231168	3524247551	CNCGROUP-CN
3524296704	3524313087	RDTN
3524591616	3524624383	CNCGROUP-GD
3524624384	3524657151	guangzhou-wenluo-corp
3524657152	3524722687	SHENZHEN2-CNC
3524730880	3524739071	ZBN
3524853760	3524919295	CIECCHQ-CN
3524919296	3525050367	NWMU-CN
3525050368	3525312511	ZJMC-CN
3525312512	3525574655	ZJMU-CN
3525574656	3525836799	GXEC-CN
3525836800	3526361087	GZU-CN
3526557696	3526623231	CNC-BJ-IDC
3526623232	3526639615	BAODING-CABLE-TV
3526639616	3526655999	beijing-yuanqu-xiaoqu
3526656000	3526688767	CNCGROUP-CN
3526688768	3526721535	CNCGROUP-CN
3526721536	3526754303	CNCGROUP-CN
3526934528	3526942719	CNCITYNET
3527933952	3527966719	GZIN
3527966720	3527974911	CSTNET
3527974912	3527983103	CNNIC
3527983104	3527999487	YIYUAN-YUANBAN
3527999488	3528007679	CSTNET
3528007680	3528015871	YANCAO
3528015872	3528032255	CPIP-GOVERNMENT-WEB
3528032256	3528065023	JSINC
3528065024	3528073215	CNNIC
3528073216	3528081407	CNNIC
3528081408	3528089599	CNNIC
3528089600	3528097791	CNCGROUP-CN
3528097792	3528105983	CNCGROUP-CN
3528105984	3528114175	TONET
3528114176	3528130559	CNNIC
3528130560	3528196095	NovaNetwork
3528196096	3528204287	HNPCNET
3528204288	3528212479	HLJJSZX
3528212480	3528228863	CNNIC
3528228864	3528261631	CNNIC
3528261632	3528327167	CSTNET
3528327168	3528335359	CNCGROUP-CN
3528335360	3528343551	CASCTX-1
3528343552	3528359935	GDHWNET
3528359936	3528368127	NET263
3528368128	3528376319	UNICOM
3528376320	3528392703	UNICOM
3528409088	3528425471	SCBN
3528450048	3528458239	CETIN
3528589312	3528720383	CNCGROUP-BJ
3528949760	3528953855	SXBCTV
3528953856	3528957951	SXBCTV
3528957952	3528966143	SXBCTV
3535388672	3535405055	eTrunk
3535822848	3535831039	CHINANETCENTER
3544186880	3544449023	SDUSTJN-CN
3544449024	3544580095	BIT-CN
3544580096	3544711167	NTSC-CN
3545235456	3545300991	SHCMUSIC-CN
3545300992	3545366527	TJCERNETONLINE-CN
3545366528	3545432063	TYU-CN
3545432064	3545497599	NSMC-CN
3545497600	3545628671	HNTA-CN
3545628672	3545759743	HZMC-CN
3545759744	3545825279	CIETNET
3545825280	3545890815	SETVN-CN
3545890816	3546021887	UNICOM
3546021888	3546152959	UNICOM
3546152960	3546284031	UNICOM
3546284032	3546415103	UNICOM
3546415104	3546546175	CRTC
3546546176	3546611711	ctid-BB
3546611712	3546628095	WAN-FANG-GONG-SI-XIN-NUO
3546628096	3546644479	CNNIC
3546644480	3546677247	NETBRO
3546677248	3546742783	CNNIC
3546742784	3546775551	CMNET
3546775552	3546808319	BBnet
3548905472	3549167615	CMNET
3549167616	3549298687	CMNET-zhejiang
3549298688	3549331455	CMNET-shangxi
3549331456	3549364223	CMNET-henan
3549364224	3549429759	CMNET-hunan
3549429760	3549560831	CNCGROUP-BJ
3549560832	3549626367	CHINABTN
3549626368	3549691903	DYNEGY-COMMUNICATION
3549691904	3549954047	STIDC
3549954048	3550085119	CHUANGLIANNET
3550085120	3550150655	BTDC
3550150656	3550167039	SDEINET
3550167040	3550175231	CNNIC
3550175232	3550183423	SHIHUNET-CN
3550183424	3550216191	HDBMAN
3550216192	3550478335	GLOBALNETWORK
3550478336	3550740479	FibrLINK
3550740480	3551002623	test
3657433088	3657498623	FENGHUA-XINXING-NETBAR
3657498624	3657564159	CHINANET-SH
3657564160	3657695231	CHINANET-JS
3657695232	3657826303	CHINANET-JS
3657826304	3657891839	CHINANET-FJ
3657891840	3657957375	HLJ-SHIPING-INFO-CENTER
3657957376	3658088447	CNCGROUP-HL
3658088448	3658153983	CNCGROUP-HL
3658153984	3658219519	CNCGROUP-HE
3658219520	3658285055	CNCGROUP-HE
3658285056	3658350591	CHINANET-GD
3658350592	3658481663	CHINANET-GD
3658481664	3658743807	CHINANET-GD
3658743808	3658809343	CHINANET-GD
3658809344	3658842111	CHINANET-NX
3658842112	3658874879	CNCGROUP-NM
3658874880	3659005951	CHINANET-AH
3659005952	3659137023	CNCGROUP-LN
3659137024	3659202559	DT-qxj
3659202560	3659268095	CNCGROUP-JL
3659268096	3659399167	HA-ZZ-CULTURE-SPEED-CORP
3659399168	3659530239	LSH
3661103104	3661365247	CNCGROUP-SD
3661365248	3661496319	CNCGROUP-LN
3661496320	3661529087	CC-E-NET-NETBAR
3661529088	3661561855	CHINANET-YN
3661561856	3661627391	CHINANET-YN
3661627392	3661758463	CHINANET-JX
3661758464	3661823999	CHINANET-FJ
3661824000	3661856767	CHINANET-FJ
3661856768	3661889535	CNCGROUP-TJ
3661889536	3662020607	ruijin-school-tj
3662020608	3662151679	CHINANET-CQ
3662151680	3662413823	CHINANET-ZJ-HZ
3662413824	3662544895	CHINANET-HN-CS
3662544896	3662675967	CHINANET-SH
3662675968	3662938111	CHINANET-SH
3662938112	3663200255	CHINANET-XJ
3663200256	3663724543	CHINANET-SC
3663724544	3663986687	CHINAENTERCOM
3664248832	3664281599	CNCGROUP-CN
3664281600	3664289791	CNCGROUP-FJ-XIAMEN-MAN
3664289792	3664297983	CNCGROUP-GD
3664297984	3664300031	CNCGROUP-GD
3664300032	3664302079	CNCGROUP-SC
3664302080	3664306175	CNC-YN-Kuming-MAN
3664306176	3664314367	CNC-FJ-fuzhou-MAN
3664314368	3664379903	CNCGROUP-CN
3664379904	3664510975	CNCGROUP-CN
3664510976	3664576511	WASU
3664576512	3664642047	WASU-BB
3669606400	3669614591	HFCBN
3670016000	3670081535	GZUTCC-CN
3670081536	3670147071	XMUFR-CN
3670147072	3670212607	SWJTUC-CN
3670212608	3670278143	XACM-CN
3670278144	3670540287	LLSZ-CN
3670540288	3670802431	CMNET-shanxi
3670802432	3670933503	CMNET-guangxi
3670933504	3671064575	CMNET-chongqing
3673161728	3673423871	TimeNet
3673423872	3673554943	CNT
3673554944	3673686015	DRCSCNET
3673751552	3673817087	JING-CHENG-DA-SHA
3678928896	3678994431	CITICNET-CN
3679584256	3679649791	WASU
3682598912	3683647487	CHINANET-GD
3683647488	3683909631	CHINANET-SN
3683909632	3683975167	CHINANET-HE
3683975168	3684007935	CHINANET-LN
3684007936	3684024319	CHINANET-SX
3684024320	3684040703	CHINANET-JL
3684040704	3684048895	CHINANET-JL
3684048896	3684057087	CHINANET-TJ
3684057088	3684065279	CHINANET-TJ
3684065280	3684069375	TIANJIN-FIBRLINK-LTD
3684069376	3684073471	CHINANET-HA
3684073472	3684106239	CHINANET-HA
3684106240	3684114431	CHINANET-GZ
3684114432	3684122623	CHINANET-XZ
3684122624	3684139007	CHINANET-CN
3684139008	3684171775	CHINANET-CQ
3684171776	3684302847	CHINANET-CQ
3684302848	3684433919	CNCGROUP-HA
3684433920	3684564991	CNCGROUP-HA
3684564992	3684597759	CNCGROUP-BACKBONE
3684597760	3684630527	CNCGROUP-BJ
3684630528	3684646911	CNCGROUP-NM
3684646912	3684663295	CHINANET-GX
3684663296	3684696063	CHINANET-GX
3688366080	3688497151	NSCC-CN
3688497152	3688628223	ZHUCHENG-CN
3688628224	3688693759	JDZCI-CN
3688693760	3688759295	CQNUB-CN
3688759296	3688890367	GZMY-CN
3688890368	3689021439	UIBEC-CN
3689021440	3689086975	TJEIMC-CN
3689086976	3689152511	SZYTTXES-CN
3689152512	3689283583	SHXXT-CN
3689283584	3689414655	SZBENC-CN
3689414656	3689676799	CNCGROUP-BJ
3689676800	3689807871	BGCTVNET
3689807872	3689938943	MAN-BU-TIAN-JI
3690070016	3690201087	RUCSL-CN
3690201088	3690463231	YANDA-CN
3697655808	3697672191	DRCSCNET
3698327552	3698589695	GWBN-SHENZHEN
3700981760	3701014527	RKNET
3701080064	3701211135	CHINACOMM
3701473280	3703570431	CHINANET-FJ
3703570432	3703701503	UNICOM
3703701504	3703832575	UNICOM
3703832576	3704094719	UNICOM
3704094720	3704619007	UNICOM
3706126336	3706142719	GWGH
3706159104	3706191871	CMNET
3706208256	3706224639	MGTDNET
3706322944	3706388479	COLNET
3706847232	3706978303	eTrunk
3707240448	3707502591	Shanghai-MAN-CNC
3707502592	3707568127	CNCGROUP-CN
3707764736	3707895807	CNCGROUP-SD
3707895808	3707961343	CNCGROUP-SD
3707961344	3707994111	CNCGROUP-SD
3707994112	3708026879	CNCGROUP-YN
3708026880	3708092415	CNCGROUP-GD
3708092416	3708125183	CNCGROUP-GD
3708125184	3708157951	CNCGROUP-CQ
3708157952	3708223487	CNCGROUP-JS
3708223488	3708231679	CNCGROUP-XJ
3708231680	3708239871	CNCGROUP-GS
3708239872	3708248063	CNCGROUP-CQ
3708248064	3708256255	CNCGROUP-CQ
3708256256	3708289023	CNCGROUP-GX
3708289024	3708420095	cc-FAW-COM
3708420096	3708485631	CNCGROUP-SC
3708485632	3708518399	CNCGROUP-SN
3708518400	3708534783	CNCGROUP-HI
3708534784	3708542975	SanYa-Sanitation-Bureau
3708542976	3708551167	CNCGROUP-NX
3708551168	3708583935	CNCGROUP-ZJ
3708583936	3708600319	CNCGROUP-ZJ
3708616704	3708633087	CNCGROUP-GZ
3708633088	3708641279	CNCGROUP-XZ
3708641280	3708649471	cqmobile-com
3708649472	3708682239	CNCGROUP-HA
3708682240	3708813311	CNCGROUP-HA
3715760128	3715891199	CETCBJ
3716218880	3716284415	TJBTN
3716284416	3716415487	CMNET-jiangsu
3716538368	3716546559	TrueStarNET
3716677632	3716743167	NBIP
3716743168	3716808703	COLNET
3719036928	3719299071	CRTC
3719299072	3719823359	CMNET
3720347648	3720478719	CNCGROUP-HE
3720478720	3720544255	CNCGROUP-HE
3720544256	3720609791	CNCGROUP-HE
3720609792	3720740863	CNCGROUP-TJ
3720740864	3720806399	CNCGROUP-TJ
3720806400	3720814591	CNCGROUP-NX
3720814592	3720818687	YinChuan-ADSL-Ports-3
3720818688	3720822783	WuZhong-5200G-PPPOE-POOL
3720822784	3720839167	CNCGROUP-NX
3720839168	3720855551	CNCGROUP-NM
3720855552	3720859647	CNCGROUP-NM
3720863744	3720871935	CNCGROUP-HI
3720871936	3721134079	CNCGROUP-LN
3721134080	3721265151	CNCGROUP-SX
3721265152	3721330687	CNCGROUP-HL
3721330688	3721347071	CNCGROUP-QH
3721347072	3721363455	CNCGROUP-HL
3721363456	3721396223	CNCGROUP-HL
3721396224	3721658367	CNCGROUP-HL
3721658368	3721723903	CNCGROUP-HL
3721723904	3721789439	CNCGROUP-YN
3721789440	3721920511	SDPTS-EDU
3721920512	3722444799	CNCGROUP-BJ
3722444800	3722969087	CHINANET-JS
3722969088	3723231231	CHINANET-HB
3723231232	3723362303	CHINANET-SC
3723362304	3723427839	CHINANET-TJ
3723427840	3723460607	CHINANET-TJ
3723460608	3723493375	CHINANET-SH
3725590528	3725721599	SCUTDEB-CN
3725721600	3725852671	SCUJA-CN
3725852672	3725983743	HUSTE-CN
3725983744	3726049279	ZZU-CN
3726049280	3726114815	NWNUTSW-CN
3726114816	3726245887	XAIPTB-CN
3726245888	3726376959	LNU-CN
3726376960	3726639103	FACB-CN
3726639104	3728736255	CRTC
3728736256	3729260543	SHANGHAI-TELECOM-DATA
3729260544	3729391615	CHINANET-SH
3729391616	3729457151	CHINANET-NM
3729457152	3729522687	CHINANET-NX
3729522688	3729784831	CHINANET-FJ
3729784832	3729915903	CHINANET-XJ
3729915904	3729981439	CHINANET-XJ
3729981440	3730014207	CHINANET-XJ
3730014208	3730046975	CHINANET-GX
3730046976	3730112511	CHINANET-GX
3730112512	3730145279	CHINANET-HA
3730145280	3730178047	CHINANET-GZ
3730178048	3730309119	CHINANET-GZ
3730309120	3730440191	CHINANET-HA
3730440192	3730571263	CHINANET-SN
3730571264	3730833407	CHINANET-JS
3732733952	3732799487	Topway-Net
3732832256	3732865023	NZR-TELECOM
3732930560	3733192703	CNCGROUP-BJ
3733192704	3733454847	CNCGROUP-SD
3733454848	3733979135	CNCGROUP-HA
3735027712	3735158783	CNCGROUP-JL
3735158784	3735224319	CNCGROUP-JL
3735224320	3735232511	CNCGROUP-JL
3735232512	3735240703	CNCGROUP-JL
3735240704	3735257087	CNCGROUP-JL
3735257088	3735289855	BC-BC-COM
3735552000	3735683071	CHINANET-JL
3735683072	3735814143	CHINANET-HL
3735814144	3735846911	CHINANET-HL
3735846912	3735879679	CHINANET-YN
3735879680	3735945215	CHINANET-SD
3735945216	3736076287	CHINANET-SD
3736076288	3736600575	CHINANET-CQ
3736600576	3737124863	CHINANET-JS
3737124864	3737387007	NJNUB-CN
3737387008	3737518079	SISUCD-CN
3737518080	3737583615	CQNUC-CN
3737583616	3737649151	SXGY-CN
3737649152	3737911295	GDIT-CN
3737911296	3738042367	NCU-CN
3738042368	3738173439	SDU-CN
3738173440	3738697727	CHINANET-SC
3738697728	3738828799	CHINANET-GX
3738828800	3738894335	CHINANET-GX
3738894336	3738959871	CHINANET-YN
3738959872	3739090943	CHINANET-YN
3739090944	3739222015	CHINANET-HE
3740270592	3740794879	CHINANET-HN-CS
3740794880	3740860415	Topway-Net
3740860416	3740893183	tplnet
3740893184	3740901375	rlfzxnet
3740901376	3740905471	gyzxxnet
3740905472	3740909567	BJENET
3740909568	3740925951	BJENET
